Title,Link,Snippet,Summary,Info,Processed,Query
FERMENTED BEVERAGES OF MEXICO: TRADITION AND NEW APPLICATIONS,https://smbb.mx/congresos%20smbb/cancun13/TRABAJOS/SMBB-Simposia/Alimentos/GschaedlerMicroflorasMezcalTejuino.pdf,"… In mezcal fermentation the composition of consortia are highly variable, in some cases with … ; mezcal from San Luis Potosi has notes related to the raw material and Oaxaca mezcal …",A Gschaedler - smbb.mx,{'summary': 'A Gschaedler - smbb.mx'},2022-03-18 02:45:54 UTC,mezcal
Martha Chapa,https://www.revistaelbuho.com/pdf/182_el_buho_arca_de_noe.pdf,"… Y luego darle un sorbo al mezcal y pensar en muchas cosas. Pensar en lo que este México era cuando todo nos pertenecía, cuando éramos dueños del petróleo, cuando la minería …",M Chapa - revistaelbuho.com,{'summary': 'M Chapa - revistaelbuho.com'},2022-03-18 02:45:54 UTC,mezcal
"Espinosa, H.; Bravo, E.; López, P.; Arredondo, C. El agave mezcalero de Oaxaca: avances de investigación. Libro Técnico No. 3. México: Campo Experimental Valles …",https://biblat.unam.mx/es/revista/ciencia-forestal-en-mexico/articulo/espinosa-h-bravo-e-lopez-p-arredondo-c-el-agave-mezcalero-de-oaxaca-avances-de-investigacion-libro-tecnico-no-3-mexico-campo-experimental-valles-centrales-de-oaxaca-cirpas-inifap-oaxaca-2005-180-p-isbn-9704300050,"… Del total de sus especies, 75% son endémicas de México, comprendiendo las que son utilizadas para la elaboración de bebidas alcohólicas destiladas como el mezcal y que tienen …","C Mallén Rivera… - Ciencia forestal en …, 2009 - biblat.unam.mx","{'summary': 'C Mallén Rivera… - Ciencia forestal en …, 2009 - biblat.unam.mx'}",2022-03-18 02:45:54 UTC,mezcal
Aprovechamiento integral del Agave americana L,https://www.academia.edu/download/8177734/microsoft%20word%20-%20tcp-aprovechamiento%20integral%20del%20agave%2011.pdf,"… una amplia superficie cosechada, donde la mayor parte de las plantas se destinan para la obtención de bebidas alcohólicas con denominación de origen como el tequila y el mezcal, …","GAR del Carmen, TLS Josías, RLJ Alberto - academia.edu","{'summary': 'GAR del Carmen, TLS Josías, RLJ Alberto - academia.edu', 'authors': [{'name': 'RLJ Alberto', 'link': 'https://scholar.google.com/citations?user=60RnKFsAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=60RnKFsAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '60RnKFsAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Desarrollo de compostas de dos residuos lignocelulósicos y su caracterización como sustratos de cultivo,http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/219,"En Oaxaca se generan 932, 460.480 Ton de residuos en base húmeda provenientes de la industria del mezcal y de la caña de azúcar. Con el objetivo de brindar opciones para el …",A Méndez Matías - 2014 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'A Méndez Matías - 2014 - literatura.ciidiroaxaca.ipn.mx'},2022-03-18 02:45:54 UTC,mezcal
Tequila Shots,https://www.jstor.org/stable/10.1525/gfc.2007.7.3.62,"… Spanish settlers introduced the process of distillation, Tequila has been known for the manufacture of mezcal, an early incarnation of tequila (tequila is to mezcal as cognac is to brandy, …","MS Gaytán - Gastronomica, 2007 - JSTOR","{'summary': 'MS Gaytán - Gastronomica, 2007 - JSTOR'}",2022-03-18 02:45:54 UTC,mezcal
"Vida Cotidiana Xochitecatl-Cacaxtla. Días, años, milenios",http://librosoa.unam.mx/handle/123456789/3035,"… Excavaciones en Xochitecatl y Nativitas han identificado la presencia de la producción especializada de la bebida del mezcal, de utensilios de hueso y de una variedad de actividades …","MC Serra Puche, JC Lazcano Arce - 2015 - librosoa.unam.mx","{'summary': 'MC Serra Puche, JC Lazcano Arce - 2015 - librosoa.unam.mx', 'authors': [{'name': 'MC Serra Puche', 'link': 'https://scholar.google.com/citations?user=h8bmhA8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=h8bmhA8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'h8bmhA8AAAAJ'}, {'name': 'JC Lazcano Arce', 'link': 'https://scholar.google.com/citations?user=eXtLrvsAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=eXtLrvsAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'eXtLrvsAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
A numerical study of the life time of superficial bubbles in water-alcohol mixtures with surfactants,https://ui.adsabs.harvard.edu/abs/2017APS..DFD.A6005A/abstract,… empirical technique in the traditional production of Mezcal (an artisanal distilled agave spirit from … We finally propose a scaling law that should be of practical use for Mezcal production. …,"O Atasi, B Scheid, B Haut… - APS Division of Fluid …, 2017 - ui.adsabs.harvard.edu","{'summary': 'O Atasi, B Scheid, B Haut… - APS Division of Fluid …, 2017 - ui.adsabs.harvard.edu', 'authors': [{'name': 'O Atasi', 'link': 'https://scholar.google.com/citations?user=uGv9YjIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=uGv9YjIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'uGv9YjIAAAAJ'}, {'name': 'B Scheid', 'link': 'https://scholar.google.com/citations?user=HYzus9oAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=HYzus9oAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'HYzus9oAAAAJ'}, {'name': 'B Haut', 'link': 'https://scholar.google.com/citations?user=_CuDPxoAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=_CuDPxoAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '_CuDPxoAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Land reclamation by agave forestry with native species in the mountains of Michoacán state,https://www.documentation.ird.fr/hor/fdi:010064564,… The actual mezcal production requires an average of three weeks with at least two men to process 25 agave plants (1.5 tons) and produce 300 litres of mezcal. The proximity of the site …,"A Martínez Palacios, C Prat, E Ríos Patrón - 2015 - documentation.ird.fr","{'summary': 'A Martínez Palacios, C Prat, E Ríos Patrón - 2015 - documentation.ird.fr', 'authors': [{'name': 'E Ríos Patrón', 'link': 'https://scholar.google.com/citations?user=Kap52rAAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Kap52rAAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Kap52rAAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Integrar los conocimientos y prácticas campesinos en una herramienta económica para la promoción de un producto local El caso de los maestros mezcaleros …,https://patrimoniobiocultural.com/archivos/publicaciones/libros/Articulacion_de_saberes.pdf#page=128,"… Agradecemos al mnhn por el financiamiento, al cuc-sur por el apoyo logístico ya los productores de mezcal de Zapotitlán de Vadillo y los promotores del mezcal en todo México por …","A Bessy, JJR Adame, S Bahuchet - patrimoniobiocultural.com","{'summary': 'A Bessy, JJR Adame, S Bahuchet - patrimoniobiocultural.com', 'authors': [{'name': 'JJR Adame', 'link': 'https://scholar.google.com/citations?user=8b5i10AAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=8b5i10AAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '8b5i10AAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Mexican agrifood geographical indications: between productivity and sustainability,https://acsd2016.cirad.fr/content/download/4317/32688/version/1/file/Book+of+abstracts.pdf#page=54,"… that have achieved exports of Tequila and Mezcal, they have a limited benefit to farmers, key players in the agri-chain. As the case of Tequila and Mezcal, the rest of the Mexican …","P Perez-Akaki - Le Corum, Montpellier-France, 2016 - acsd2016.cirad.fr","{'summary': 'P Perez-Akaki - Le Corum, Montpellier-France, 2016 - acsd2016.cirad.fr', 'authors': [{'name': 'P Perez-Akaki', 'link': 'https://scholar.google.com/citations?user=lGSrAxQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lGSrAxQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lGSrAxQAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Estrategias de supervivencia y desempeño de mipymes en un ambiente de incertidumbre,https://cienciasadmvastyp.uat.edu.mx/index.php/ACACIA/article/view/260,"… De ahí que este estudio se enfoque en indagar cómo las mipymes productoras de mezcal de Oaxaca, en México, respondieron a la incertidumbre generada por el cambio de …","MA Galicia-Gopar… - … . Teoría y Praxis, 2020 - cienciasadmvastyp.uat.edu.mx","{'summary': 'MA Galicia-Gopar… - … . Teoría y Praxis, 2020 - cienciasadmvastyp.uat.edu.mx'}",2022-03-18 02:45:54 UTC,mezcal
Empresas rurales sustentables en la Sierra Sur del estado de Oaxaca. Un estudio de caso,https://www.redalyc.org/pdf/2631/263139243018.pdf,"En esta investigación se mide el grado de sustentabilidad que muestra el sistema de producción maguey-mezcal, considerando una organización de productores artesanales de la …","PD Férman, GGD Férman, DR Torres - Revista Mexicana de Ciencias …, 2015 - redalyc.org","{'summary': 'PD Férman, GGD Férman, DR Torres - Revista Mexicana de Ciencias …, 2015 - redalyc.org'}",2022-03-18 02:45:54 UTC,mezcal
¡ Tequila! Distilling the Spirit of Mexico,https://www.jstor.org/stable/43673514,"… alcoholic drinks, especially pulque and the mezcal produced in regions outside of the state … mezcal produced in Oaxaca were at a great disadvantage because they, unlike the mezcal …",J Orozco - 2015 - JSTOR,{'summary': 'J Orozco - 2015 - JSTOR'},2022-03-18 02:45:54 UTC,mezcal
"Being Indian, A Candle Flame, and So Many Dying Stars",https://www.jstor.org/stable/40633850,"… a shot of mezcal that David … mezcal left?"" They both shook their heads.(There had only been a tiny bottle of it, the size you buy on airplanes, but I don't know any airlines that carry mezcal…","A Castillo - Prairie Schooner, 1994 - JSTOR","{'summary': 'A Castillo - Prairie Schooner, 1994 - JSTOR'}",2022-03-18 02:45:54 UTC,mezcal
Construcción de un signo de calidad,https://veredasojs.xoc.uam.mx/index.php/veredas/article/view/633,"… Mezcal Designation of Origin was created, that is, how the “… la Denominación de Origen Mezcal, cómo se redefine el … en la Denominación de Origen mezcal? se busca comprender qué …","DRD Arista - Veredas: Revista del Pensamiento Sociológico, 2020 - veredasojs.xoc.uam.mx","{'summary': 'DRD Arista - Veredas: Revista del Pensamiento Sociológico, 2020 - veredasojs.xoc.uam.mx'}",2022-03-18 02:45:54 UTC,mezcal
Análisis de indicadores,https://repositoriodigital.ipn.mx/bitstream/123456789/17486/1/978-607-414-400-0.pdf#page=208,"… los indicadores ambientales en la producción de mezcal. Para la realización del mismo se … de la producción en una fábrica artesanal de mezcal, en la cual se midió el consumo de agua…","RMV Sánchez, AV Beltrán - LA INNOVACIÓN - repositoriodigital.ipn.mx","{'summary': 'RMV Sánchez, AV Beltrán - LA INNOVACIÓN - repositoriodigital.ipn.mx'}",2022-03-18 02:45:54 UTC,mezcal
Drinks List,https://www.stolencambridge.co.uk/app/uploads/2021/07/Drinks-July-21.pdf,… ANEJO MEX 6.50 9.50 CAZCABEL BLANCO MEX 4.00 6.00 CAZCABEL COCONUT MEX 4.00 6.00 MAGUEY VIDA MEZCAL MEX 5.50 8.50 METEORO MEZCAL MEX 6.50 9.50 …,C Drinks - Signal - stolencambridge.co.uk,{'summary': 'C Drinks - Signal - stolencambridge.co.uk'},2022-03-18 02:45:54 UTC,mezcal
ÁNGELA JULY ALVARADO FLORÉZ,https://www.researchgate.net/profile/Angela-Alvarado-5/publication/349290571_Los_caminos_del_mezcal_Una_etnografia_multisituada_sobre_la_produccion_y_los_consumos_de_una_bebida_artesanal_con_Denominacion_de_Origen_en_Oaxaca_Mexico/links/60284cdc299bf1cc26c41aa3/Los-caminos-del-mezcal-Una-etnografia-multisituada-sobre-la-produccion-y-los-consumos-de-una-bebida-artesanal-con-Denominacion-de-Origen-en-Oaxaca-Mexico.pdf,"… mezcal en los Valles Centrales de Oaxaca y en algunas localidades de la Sierra Sur desde caminos, como rutas teóricas y geográficas por las que el mezcal … caminos del mezcal, se …",M Biggs - 2020 - researchgate.net,{'summary': 'M Biggs - 2020 - researchgate.net'},2022-03-18 02:45:54 UTC,mezcal
Hongos micorrízicos como biofertilizantes y agentes de control biológico contra Fusarium oxysporum en Agave tequilana,http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/1881,"… and mezcal. In 2012 the production of agave in Michoacán was 47,015 t, which was used for the production of mezcal and … Also, the current inclusion of Michoacán to the Mezcal Origin …",AC Montoya Martínez - 2014 - bibliotecavirtual.dgb.umich.mx,{'summary': 'AC Montoya Martínez - 2014 - bibliotecavirtual.dgb.umich.mx'},2022-03-18 02:45:54 UTC,mezcal
"Melchor Arellano-Plaza, Anne Gschaedler-Mathis, Ruth Noriega-Cisneros, Mónica Clemente-Guerrero",https://www.researchgate.net/profile/Alfredo-Saavedra-Molina/publication/235649438_Respiratory_capacity_of_the_Kluyveromyces_marxianus_yeast_isolated_from_the_mezcal_process_during_oxidative_stress/links/00b4953bd5c89b3ede000000/Respiratory-capacity-of-the-Kluyveromyces-marxianus-yeast-isolated-from-the-mezcal-process-during-oxidative-stress.pdf,"… The aim of this work was to establish the mezcal yeast capacity for undergoing oxidative stress at different stages of aerobic growth (exponential, stationary, and late-stationary) in …","S Manzo-Ávalos - World J Microbiol Biotechnol, 2013 - researchgate.net","{'summary': 'S Manzo-Ávalos - World J Microbiol Biotechnol, 2013 - researchgate.net'}",2022-03-18 02:45:54 UTC,mezcal
Aislamiento y caracterización de celulosas obtenidas de fibras de Agave salmiana aplicando dos métodos de extracción ácido-alcali,http://www.rdcb.cbg.ipn.mx/bitstream/20.500.12273/556/1/254.pdf,"… como el pulque o el mezcal. Para producir 1 L de mezcal, se requieren 15 kg de Agave … of unconventional alcoholic beverages such as pulque or mezcal. In order to produce 1 L of …",RM ESCOBEDO - 2016 - rdcb.cbg.ipn.mx,{'summary': 'RM ESCOBEDO - 2016 - rdcb.cbg.ipn.mx'},2022-03-18 02:45:54 UTC,mezcal
Correspondencia entre el Ángulo de Posición en el cielo (PA) y el Ángulo de la Platina (PL) para los espectrógrafos de rendija larga del telescopio de 2.1 m del …,http://www.astrosen.unam.mx/~editorial/CI-2015-01.pdf,"El presente trabajo tiene como finalidad facilitar el entrenamiento y el trabajo cotidiano del operador de telescopio de 2.1 my del astrónomo residente, al atender temporadas con los …",G Melgoza - astrosen.unam.mx,{'summary': 'G Melgoza - astrosen.unam.mx'},2022-03-18 02:45:54 UTC,mezcal
MORFOANATOMÍA SEMINAL DEL AGAVE MEZCALERO TOBALÁ,https://www.researchgate.net/profile/Anthony-Fow-2/publication/328565688_PROCESOS_DE_PRODUCCION_Y_APLICACIONES_DEL_BIOCARBON/links/5bd5089e299bf1124fa751b4/PROCESOS-DE-PRODUCCION-Y-APLICACIONES-DEL-BIOCARBON.pdf#page=2002,"… interrumpe al procesar las plantas para destilar el mezcal y, en … bebida espirituosa denominada mezcal, muy arraigada en la cultura mexicana. … obtención de este importante mezcal. …","GFG Hernández, EF Gómez, M Filiberto… - … DEL GRADO DE … - researchgate.net","{'summary': 'GFG Hernández, EF Gómez, M Filiberto… - … DEL GRADO DE … - researchgate.net'}",2022-03-18 02:45:54 UTC,mezcal
USO ANTROPOCÉNTRICO DEL Agave angustifolia y Yucca treculeana EN LA REGIÓN SUR DEL ESTADO DE MÉXICO,http://ri.uaemex.mx/handle/20.500.11799/109287,"… El uso antrópico del Agave angustifolia y la Yucca treculeana en la producción de mezcal y … han perdido la inquietud por la producción del Mezcal y los morrales, aunque esto es más …",R BÁRCENAS NIETO - ri.uaemex.mx,{'summary': 'R BÁRCENAS NIETO - ri.uaemex.mx'},2022-03-18 02:45:54 UTC,mezcal
Diversificación en el uso del agave del bacanora: oportunidad económica para Sonora,http://ru.iiec.unam.mx/4278/,"… de la raíz de una planta silvestre que se llama mezcal y que tiene propiedades curativas para el estómago. Después de sacar la raíz del mezcal, se echa a un pozo que tiene piedra …","A Frisby Morales, A Córdova Yánez, FA Medina Ortíz - 2018 - ru.iiec.unam.mx","{'summary': 'A Frisby Morales, A Córdova Yánez, FA Medina Ortíz - 2018 - ru.iiec.unam.mx'}",2022-03-18 02:45:54 UTC,mezcal
Trazos de dos hombres de la calle,http://erevistas.uacj.mx/ojs/index.php/cuadfront/article/view/1316,"… “Quique” se despabila un poco, da un sorbo a su botella de mezcal y contesta “sí, sí, este … de la boca, se traban, se atoran, vierte un poco de mezcal al sartén, remoja lo que, me dice, es …","MAL Romero - Cuadernos Fronterizos, 2016 - erevistas.uacj.mx","{'summary': 'MAL Romero - Cuadernos Fronterizos, 2016 - erevistas.uacj.mx'}",2022-03-18 02:45:54 UTC,mezcal
Efecto del Déficit de Presión De Vapor en el Crecimiento de Plantas De Agave Potatorum Zucc. Bajo Ambiente Controlado Y En Campo,https://www.researchgate.net/profile/Ivonne-Rodriguez-Perez-2/publication/314689923_libro_Innovacion/data/58c498c7a6fdcce648e51024/libro-Innovacion.pdf#page=673,"… es una especie silvestre de la que se obtiene el mezcal … En el estado de Oaxaca, la industria del mezcal es una de las … caducifolia y del que se obtiene el mezcal tobalá, que por su …","ET Cirenio, GCD Lilia, LAL Armin - Gestión de la Innovación como …, 2017 - researchgate.net","{'summary': 'ET Cirenio, GCD Lilia, LAL Armin - Gestión de la Innovación como …, 2017 - researchgate.net', 'authors': [{'name': 'LAL Armin', 'link': 'https://scholar.google.com/citations?user=zEnT5RsAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=zEnT5RsAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'zEnT5RsAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Agaves as a raw material: recent technologies and applications,https://www.ingentaconnect.com/content/ben/biot/2009/00000003/00000003/art00004,"… Mezcal production … of Mezcal [13] considers two types: 100% agave Mezcal, which comes from fermenting and then distilling just the agave juice with some water, and blended Mezcal, …","JA Narváez-Zapata… - Recent Patents on …, 2010 - ingentaconnect.com","{'summary': 'JA Narváez-Zapata… - Recent Patents on …, 2010 - ingentaconnect.com', 'authors': [{'name': 'JA Narváez-Zapata', 'link': 'https://scholar.google.com/citations?user=MQV65tYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=MQV65tYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'MQV65tYAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Producción y trasplante de planta de Agave en vivero,https://www.academia.edu/download/41869882/Produccin_y_trasplante_de_planta_de_Agav20160201-30647-zv7zw4.pdf,"… La producción de mezcal se considera una de las … En Durango, tradicionalmente el mezcal se ha producido de … Para lograr incrementar la producción de mezcal, sin poner en riesgo …",AC Produce Durango - academia.edu,{'summary': 'AC Produce Durango - academia.edu'},2022-03-18 02:45:54 UTC,mezcal
Mezcales y diversidad biocultural en los alrededores del Volcán de Colima. El caso de los productores tradicionales de Zapotitlán de Vadillo,http://www.entrediversidades.unach.mx/index.php/entrediversidades/article/view/56,… Resumen: El mezcal de los alrededores del Volcán de Colima pertenece a una gran … Los productores de mezcal en el sur de Jalisco han implementado modalidades de …,"C Lucio - EntreDiversidades, 2015 - entrediversidades.unach.mx","{'summary': 'C Lucio - EntreDiversidades, 2015 - entrediversidades.unach.mx'}",2022-03-18 02:45:54 UTC,mezcal
La Importancia Del Turismo Religioso En La Economía De Un Municipio,https://www.eumed.net/rev/turydes/12/alrs.html,"… mezcal, actividad que se desarrolla de manera artesanal, reportándose un promedio de 43 talleres. El municipio se ha dado a conocer por la producción de mezcal … El mezcal es lo que …","ALR Soto - Turismo y Desarrollo Local, 2012 - eumed.net","{'summary': 'ALR Soto - Turismo y Desarrollo Local, 2012 - eumed.net'}",2022-03-18 02:45:54 UTC,mezcal
Tiempos de apilado del bagazo del maguey mezcalero y su efecto en las propiedades del compost para sustrato de tomate,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992013000300007,"… The mezcal industry in Oaxaca, Mexico produces annually 122 696 tons of mezcal bagasse waste (Agave spp.), underutilized waste product that is incinerated or dumped into rivers …","GA MARTÍNEZ GUTIÉRREZ… - Revista internacional …, 2013 - scielo.org.mx","{'summary': 'GA MARTÍNEZ GUTIÉRREZ… - Revista internacional …, 2013 - scielo.org.mx'}",2022-03-18 02:45:54 UTC,mezcal
Aislamiento y eficiencia de levaduras nativas de tinas fermentadoras para maguey (Agave cupreata Trel. & Berger),http://revista-agroproductividad.org/index.php/agroproductividad/article/view/1639,"… fermentation and obtain mezcal, they were processed in selective media and a sieve was … la fermentación y obtener mezcal, se procesaron en medios selectivos y se realizó primero un …","D Sánchez-Gema, NYR Justo… - Agro …, 2020 - revista-agroproductividad.org","{'summary': 'D Sánchez-Gema, NYR Justo… - Agro …, 2020 - revista-agroproductividad.org'}",2022-03-18 02:45:54 UTC,mezcal
Mycorrhization of Agave cupreata for prevention of wilt caused by Fusarium oxysporum,https://ciatej.repositorioinstitucional.mx/jspui/handle/1023/326,"… 2013, mezcal region from Michoacán entered the Denomination of Origin of Mezcal (DOM); which will bring benefits to the mezcal … such as mezcal A. cupreata. Conventional control of F. …",GR ENRIQUEZ - 2014 - ciatej.repositorioinstitucional.mx,"{'summary': 'GR ENRIQUEZ - 2014 - ciatej.repositorioinstitucional.mx', 'authors': [{'name': 'GR ENRIQUEZ', 'link': 'https://scholar.google.com/citations?user=eAMod4YAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=eAMod4YAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'eAMod4YAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
"Cruda realidad. Productión. Consumo y fiscalidad de las bebidas alcohólicas en México y América Latina, siglos XVII-XX",https://www.jstor.org/stable/40285242,"… Esto se debió a que en esas regiones no se producîa pulque y el mezcal era bastante fuerte. Asi, la cerveza ofreció un sustituto mucho mas suave. No obstante los problemas que trajo …",TL Armendares - 2009 - JSTOR,{'summary': 'TL Armendares - 2009 - JSTOR'},2022-03-18 02:45:54 UTC,mezcal
"Diversidad de especies de agave en San Miguel Tilquiapam, Ocotlán, Oaxaca",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342013001000010,"… de especies de agave y su distribución en la comunidad de San Miguel Tilquiapam, Ocotlán, en Oaxaca, México, que es uno de los distritos reconocidos por la elaboración de mezcal. …","NI León Vázquez, GV Campos Ángeles… - Revista mexicana de …, 2013 - scielo.org.mx","{'summary': 'NI León Vázquez, GV Campos Ángeles… - Revista mexicana de …, 2013 - scielo.org.mx'}",2022-03-18 02:45:54 UTC,mezcal
"Scyphophorus acupunctatus (= interstitialis) Gyllenhal (Coleoptera: Curculionidae). Plaga del agave mezcalero:: Pérdidas y daños en Oaxaca, México",https://dialnet.unirioja.es/servlet/articulo?codigo=2550669,"… mezcal, ha permitido que este cultivo registre un aumento en la superficie cultivada en el estado de Oaxaca, México. En el año 2001, el Primer Censo de la Industria del Mezcal … mezcal …","TA Bolaños, MI Cruz, JR Vega - Revista Científica UDO Agrícola, 2007 - dialnet.unirioja.es","{'summary': 'TA Bolaños, MI Cruz, JR Vega - Revista Científica UDO Agrícola, 2007 - dialnet.unirioja.es', 'authors': [{'name': 'MI Cruz', 'link': 'https://scholar.google.com/citations?user=VaCXwTMAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=VaCXwTMAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'VaCXwTMAAAAJ'}, {'name': 'JR Vega', 'link': 'https://scholar.google.com/citations?user=FBlQ15sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=FBlQ15sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'FBlQ15sAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Matemáticas I,http://www.comoves.unam.mx/assets/revista/103/retos_103.pdf,"… brandy y mezcal para vendérselas a los otros invitados. Al volver, cuando Otilio y Pánfilo hicieron cuentas encontraron que, aunque Otilio había llevado menos botellas de mezcal que …","A Ortiz, C Reyes, M Valenzuela, E Chandía - 2007 - comoves.unam.mx","{'summary': 'A Ortiz, C Reyes, M Valenzuela, E Chandía - 2007 - comoves.unam.mx', 'authors': [{'name': 'E Chandía', 'link': 'https://scholar.google.com/citations?user=mnWOsPUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=mnWOsPUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'mnWOsPUAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
"Caracterización sensorial y química de mezcales oaxaqueños, valoración e identificación de su calidad intangible",https://repositorio.chapingo.edu.mx/handle/20.500.12098/770,… mezcal y su ruta de influencia en el consumo  identificar los significados otorgados al mezcal … humanos influyeron en la preferencia del mezcal principalmente a través de los atributos …,M Pablo Cano - 2019 - repositorio.chapingo.edu.mx,{'summary': 'M Pablo Cano - 2019 - repositorio.chapingo.edu.mx'},2022-03-18 02:45:54 UTC,mezcal
"Patrimonio cultural, hegemonía y mediaciones sociales en América Latina",https://www.redalyc.org/journal/4656/465655178018/465655178018.pdf,… mezcal  el autor sugiere trabajar en una Denominación de Origen de carácter Regional que permita definir distinciones en las categorías de mezcal … de producción de un mezcal: quién …,"MEG Zárraga - Em Questão, 2018 - redalyc.org","{'summary': 'MEG Zárraga - Em Questão, 2018 - redalyc.org', 'authors': [{'name': 'MEG Zárraga', 'link': 'https://scholar.google.com/citations?user=FwbhdeIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=FwbhdeIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'FwbhdeIAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Los agaves mezcaleros del altiplano Potosino y Zacatecano,http://ricaxcan.uaz.edu.mx/jspui/handle/20.500.11845/568,"… Además existen tres categorías del mezcal: el joven o blanco, que es el mezcal tal cual sale de la destilación y que puede ser abocado; el reposado, que es el que se deja reposar al …","EL Esparza Ibarra, J Violante González, S Monks… - 2015 - ricaxcan.uaz.edu.mx","{'summary': 'EL Esparza Ibarra, J Violante González, S Monks… - 2015 - ricaxcan.uaz.edu.mx', 'authors': [{'name': 'EL Esparza Ibarra', 'link': 'https://scholar.google.com/citations?user=3-WYDmEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=3-WYDmEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '3-WYDmEAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
